0,1,2,3,4,5,actual,predicted
0.9970591,0.00012094759,7.3367446e-05,0.0013383057,0.001194544,0.00021377641,3,0
0.00063751347,0.0016416378,0.2109511,0.055337727,0.07465727,0.65677476,4,5
0.00012972705,0.015154144,0.012702878,0.9350593,0.023139182,0.01381476,5,3
0.17173865,0.010157756,0.10270207,0.01232136,0.5991873,0.10389286,1,4
0.00075001665,0.0077543487,0.07322662,0.35645804,0.12009609,0.44171488,5,5
3.3071297e-05,0.6267815,0.3527222,0.0045850542,0.012317367,0.0035607337,2,1
0.0016393737,0.0250696,0.3029858,0.04296295,0.44861305,0.17872927,0,4
0.01278383,0.24540287,0.27890334,0.075524494,0.006640052,0.38074544,5,5
0.00260463,0.092936076,0.47853196,0.106836036,0.033475466,0.28561577,5,2
0.8284455,0.02286481,0.008786545,0.0004528282,0.0022908354,0.1371595,0,0
0.9898505,0.00223417,0.00040325048,0.00071209035,0.006237077,0.0005629699,0,0
0.004074747,0.16497591,0.031159896,0.48408738,0.025492977,0.29020905,1,3
0.83955765,0.003375278,0.0001448339,0.0049891793,0.0036476736,0.1482854,0,0
0.00028679078,0.0004507941,0.14593895,0.0024675895,0.0019024598,0.8489535,0,5
0.0010733793,0.20167653,0.00082498445,0.7837468,0.0073531284,0.005325098,2,3
0.0012987112,0.002326734,0.06267008,0.09397227,0.12652911,0.71320313,5,5
0.99251986,0.0019765466,0.00026699415,0.0018934951,7.634577e-05,0.0032667476,0,0
0.5410458,0.08950155,0.022346253,0.0052589145,0.0072895945,0.33455792,3,0
0.0006382482,0.81557834,0.051114295,0.03507344,0.08080947,0.016786257,2,1
0.010022043,0.30327818,0.19777168,0.04467491,0.26660323,0.17764995,1,1
0.02573569,0.032930635,0.024630686,0.91542315,0.00068415876,0.0005957698,0,3
8.2279315e-05,0.18753064,0.31935105,0.43244514,0.055421866,0.005168982,3,3
9.466156e-05,0.055771433,0.24933733,0.010490297,0.6638788,0.020427406,4,4
0.811916,0.02552613,0.033752218,0.0039274725,0.123916134,0.00096209405,4,0
0.019371247,0.010131527,0.00051829725,0.7160901,0.004178998,0.2497099,4,3
0.4909952,0.011095277,0.0037234882,0.0134706255,0.40948617,0.071229264,0,0
0.96336794,5.567039e-05,0.00010976341,0.00049329066,0.007438883,0.028534496,0,0
2.0088815e-05,0.017730504,0.83884007,0.05283652,0.061581604,0.02899118,2,2
0.00016467703,0.0081556,0.020462735,0.0005438383,0.96728164,0.003391523,1,4
0.011851886,0.4341154,0.00253632,0.09640734,0.4227238,0.032365352,1,1
0.00018702535,0.17457062,0.027040185,0.6914207,0.07271494,0.034066614,1,3
0.85377157,0.034278344,0.008435038,0.06907986,0.0015780312,0.032857176,0,0
7.8791934e-05,0.04124475,0.03373947,0.068560615,0.73567224,0.12070412,1,4
0.96370715,7.5113945e-05,0.0010761715,0.025461692,0.0006489065,0.009030874,0,0
1.2247278e-05,0.071907885,0.12135246,0.77019495,0.035181444,0.0013510827,1,3
0.00027931252,0.0019253411,0.5316418,0.0053459825,0.046534795,0.41427281,2,2
0.8504651,0.000689461,0.0013254882,0.12285015,0.009267976,0.015401702,0,0
0.53419024,0.0006626845,0.0024454163,0.00088558835,0.0018256416,0.45999053,0,0
0.0012540957,0.007325799,0.20692506,0.11636152,0.019209791,0.6489237,4,5
0.0002904826,0.035202578,0.1523276,0.028054606,0.6748473,0.109277405,1,4
0.3378293,0.1691028,0.08000742,0.13420916,0.20939651,0.06945487,3,0
0.0009885471,0.030875238,0.010472072,0.40180412,0.119646765,0.43621323,4,5
0.006600835,0.9580278,0.009675128,0.007587059,0.015408336,0.002700975,0,1
1.7516182e-05,0.28578568,0.69114923,0.0050999755,0.014154691,0.0037929139,2,2
0.59248555,0.05381403,0.29056966,0.00010902299,0.0022856689,0.060736045,0,0
0.08412304,0.46675164,0.0006562036,0.13657099,0.29815307,0.013745033,1,1
0.01051241,0.050860077,0.07372908,0.018336512,0.33362618,0.51293576,5,5
0.00027487916,2.8962464e-05,0.00073822594,0.9960317,0.0011675191,0.0017587191,5,3
0.0020727029,0.11586801,0.6540789,0.04407253,0.0049955356,0.17891221,3,2
0.3631977,0.030256592,0.0045985146,0.009899711,0.019631002,0.5724164,5,5
0.0022017593,0.022589194,0.0009044576,0.032831956,0.90613174,0.035340875,4,4
0.011404799,0.28905123,0.0025867634,0.24622704,0.41325325,0.03747694,4,4
0.0013434951,0.018302685,0.1800668,0.027290668,0.0052183983,0.767778,5,5
0.0028339464,0.016223164,0.0029086228,0.5155493,0.26195714,0.20052783,4,3
3.3844415e-05,0.57189554,0.33424336,0.06211278,0.027716687,0.0039977985,3,1
0.99256295,0.00021772036,0.00020304513,0.002463782,0.00010920421,0.004443319,0,0
0.0017402334,0.7201908,0.17313576,0.010530682,0.035227902,0.059174594,2,1
0.008258517,0.008132709,0.09649758,0.013112222,0.008205971,0.86579305,5,5
0.012290532,0.027474316,0.17671323,0.011904706,0.46691972,0.30469748,4,4
4.7754775e-06,0.47545588,0.17897323,0.0220058,0.32012954,0.003430791,4,1
1.6767819e-05,0.0047178078,0.16690917,0.78549224,0.040723603,0.0021404123,2,3
7.586574e-05,0.005445619,0.9502647,0.005165014,0.026488246,0.012560492,4,2
0.7081623,0.17809866,0.00038868238,0.00021572522,0.11241151,0.00072318496,0,0
5.3026824e-06,0.06076039,0.024896326,0.9090172,0.0051614405,0.00015931459,3,3
1.0704343e-05,0.19529569,0.60816425,0.11342164,0.07313654,0.009971158,1,2
9.912452e-05,0.4665026,0.37853926,0.049048275,0.096853465,0.008957165,3,1
0.11201955,0.041034516,0.0020304844,0.00047570895,0.7015276,0.14291218,5,4
0.96783364,0.000159535,0.0003156173,0.001558633,0.028237825,0.0018947175,0,0
0.89394337,0.014410078,0.038307592,0.00013795974,0.000610306,0.052590698,0,0
0.3015159,0.0041088,0.019864976,0.0075268946,0.008923882,0.6580595,0,5
0.95307565,0.0019817755,0.021453269,0.0035780375,0.015710572,0.0042007216,5,0
0.00014578526,0.041522242,0.175294,0.72507054,0.023136148,0.034831267,1,3
0.0003905635,0.019204961,0.053673178,0.53615266,0.38737914,0.0031994318,1,3
7.129672e-05,0.014229312,0.8803501,0.005920915,0.08592885,0.013499564,2,2
0.015421659,0.23390684,0.0017760994,0.46825105,0.24117142,0.039472923,1,3
0.0011905096,0.08374521,0.0024207728,0.010905968,0.89729345,0.0044441447,3,4
0.10078338,0.013990315,0.13287061,0.3468479,0.02771431,0.37779343,1,5
0.9716001,0.0058607333,0.0017760186,0.0016842603,0.0015804622,0.017498361,5,0
0.00021722699,0.52085555,0.07053003,0.28453624,0.0790461,0.044814833,5,1
0.00048694556,0.030235263,0.0040477472,0.058830626,0.5148154,0.39158413,5,4
0.0061073983,0.0772741,0.023822838,0.004019733,0.049440145,0.8393358,4,5
0.0010578617,0.11649682,0.5906145,0.17542487,0.011438807,0.10496719,5,2
0.09114922,0.076612525,0.0048588216,0.006753871,0.2015192,0.6191064,3,5
0.0006720124,0.00043471425,0.7160057,0.0800996,0.037808415,0.16497959,0,2
0.09925057,0.029532813,0.0009729906,0.50082904,0.069847345,0.29956728,5,3
0.018424148,0.05075652,0.40053147,0.1950201,0.050774068,0.28449365,0,2
3.35448e-05,0.019928694,0.03125971,0.0042137993,0.92667,0.017894216,2,4
0.7132089,0.020373024,0.23827998,0.0117016835,0.013444753,0.0029915813,0,0
0.00022795126,0.12704772,0.3727185,0.09193919,0.054781374,0.35328525,3,2
0.032689832,0.041616067,0.025908781,0.00456202,0.87573916,0.019484216,5,4
0.98614943,0.0018288856,0.0015118693,0.001532886,0.0025803908,0.0063965037,0,0
0.00065128226,0.07214021,0.014996752,0.89613694,0.007328911,0.008745893,1,3
1.08059085e-05,0.0054180217,0.4310576,0.00094554253,0.54643655,0.016131496,2,4
0.000253852,0.014101201,0.20474638,0.011654896,0.43081582,0.33842778,4,4
0.007187993,0.013701286,0.001793497,0.018960845,0.91955477,0.038801562,5,4
3.819537e-05,0.015396979,0.17129642,0.69121015,0.11721098,0.0048472867,2,3
0.017845504,0.018401397,0.00275135,0.8960127,0.0055030095,0.059486005,0,3
0.0011201086,0.0045645265,0.009876655,0.8597936,0.028565701,0.09607941,2,3
0.0021130554,0.59289664,0.027556995,0.03145587,0.3178157,0.028161693,3,1
0.00010050787,0.8193238,0.005321087,0.07523659,0.09976909,0.00024892384,2,1
0.00033513398,0.1951598,0.0587135,0.7358415,0.00060724234,0.009342755,4,3
0.00073604536,0.06542806,0.047066513,0.26553658,0.15714882,0.4640839,1,5
3.823985e-05,0.0028640165,0.2041765,0.7429593,0.0033423172,0.046619542,3,3
0.000120413024,0.0007761485,0.010316789,0.081905104,0.7887336,0.11814793,5,4
0.54859245,0.00033313737,0.013922935,0.16660902,0.0008931345,0.26964933,5,0
0.0001784761,0.022190865,0.0002281571,0.0046284306,0.9701672,0.00260684,3,4
7.158153e-05,0.011848691,0.17488527,0.29020727,0.4065289,0.11645832,2,4
0.0003527058,0.00044449695,0.08975401,0.37929612,0.47684723,0.0533054,3,4
0.7428785,0.1512119,0.07583997,0.0003406183,2.2428032e-05,0.029706566,0,0
0.0002493427,0.025852174,0.45661378,0.05171517,0.1020649,0.36350462,1,2
0.00030727967,0.2863683,0.1824885,0.4100244,0.05006931,0.07074226,1,3
0.07655716,0.05076655,0.010955235,0.8447267,0.013682751,0.0033116965,5,3
0.0017298106,0.0019629083,0.010176862,0.16517213,0.037956707,0.7830016,5,5
0.00041060508,0.00127709,0.059201475,0.37561834,0.3142987,0.24919376,3,3
0.00146489,0.33007064,0.039398577,0.6210735,0.0008579584,0.0071344203,4,3
0.0012242375,0.8132204,0.005004986,0.021064533,0.14310008,0.016385835,3,1
0.00035268394,0.06403084,0.59386724,0.034815997,0.20420942,0.10272377,5,2
0.051108006,0.3875971,0.2053495,0.13385496,0.06246298,0.15962742,3,1
0.00011144732,0.049065795,0.14972042,0.67165816,0.12838435,0.0010599098,3,3
0.002045224,0.0023506049,0.0055246963,0.00059076474,0.7419082,0.24758053,2,4
0.003024072,0.0038728225,0.16823225,0.23184721,0.5211855,0.071838066,5,4
0.0022139025,0.015748521,0.0032105763,0.69385993,0.045294773,0.23967223,3,3
0.0030764483,0.35460296,0.23473701,0.33060604,0.040430006,0.03654762,5,1
8.952468e-05,0.3611728,0.5533221,0.020356003,0.02739314,0.03766653,3,2
0.0006154447,0.018434456,0.020394599,0.08418476,0.30525336,0.57111734,2,5
0.0045532067,0.000381521,0.091483906,0.15893863,0.42234534,0.32229733,4,4
0.9903548,0.005405284,0.0006361885,0.00015851003,0.0011087719,0.0023364048,0,0
0.0004735214,0.00089068816,0.056376327,0.06766448,0.843236,0.03135899,3,4
0.011993194,0.0034253534,0.01924113,0.096464686,0.032614067,0.83626163,0,5
0.00031221396,0.011346015,0.0047911033,0.8191927,0.15808754,0.0062704342,2,3
0.007678467,0.6320618,0.014811419,0.008810835,0.19921839,0.13741899,3,1
0.0031396514,0.76385885,0.060461197,0.102149636,0.035690244,0.03470043,2,1
0.00033488858,0.04079932,0.024093274,0.015296251,0.7871204,0.13235581,3,4
0.00022743554,0.019173933,0.04636174,0.4434146,0.26717463,0.22364762,2,3
6.9394926e-05,0.19733696,0.77482414,0.020007303,0.005351234,0.002410906,3,2
0.96118426,0.032769315,0.005379372,0.00025305265,0.00011208676,0.000301858,0,0
0.00022900851,0.0035862934,0.08145564,0.56156343,0.13012998,0.2230356,3,3
0.00072537776,0.0022712068,0.00033446643,0.9205019,0.028270574,0.047896538,4,3
0.0016083808,0.02601515,0.0016307267,0.84029007,0.09823583,0.032219864,5,3
0.00042631527,0.44690648,0.047984865,0.3729279,0.062528044,0.0692263,3,1
4.0675335e-05,0.7755414,0.07228782,0.123862915,0.015549843,0.0127173,5,1
0.00035924595,0.44630393,0.34922114,0.055457912,0.017268615,0.13138916,2,1
0.00028825807,0.019592736,0.65847903,0.114603356,0.060558464,0.14647818,1,2
0.0015711542,0.10214382,0.07797615,0.60836315,0.14361955,0.06632623,2,3
5.2052164e-05,0.017317181,0.46555787,0.037460268,0.40453875,0.07507394,1,2
0.99628675,0.00035695278,0.0004137677,0.00047785538,0.0017790227,0.0006856121,5,0
0.0007354841,0.0137072345,0.53946567,0.095395565,0.03857378,0.31212226,5,2
5.3750253e-05,0.49863657,0.028427465,0.4649555,0.007744604,0.00018210201,3,1
0.0009556513,0.0064742574,0.790525,0.003349725,0.0121565005,0.18653882,1,2
0.0008065991,0.87471837,0.0763412,0.023668544,0.014213145,0.010252018,2,1
0.0018192095,0.0020876743,0.0025242246,0.019698434,0.28721824,0.68665224,5,5
0.2366112,0.0028947,0.020412942,0.0006266452,0.6315532,0.107901305,1,4
0.00011337407,0.24495986,0.43204778,0.12951034,0.038353354,0.15501526,2,2
7.907659e-05,0.9844321,0.0036368852,0.0095565505,0.002218384,7.694547e-05,2,1
0.0024072877,0.24354616,0.67914987,0.012125666,0.023150932,0.03962009,4,2
9.1080605e-05,0.037995286,0.93197143,0.01168189,0.008335213,0.009925033,2,2
0.00059881265,0.0053450083,0.096403584,0.0059508183,0.73739105,0.15431061,3,4
0.0013983813,0.23558344,0.016428849,0.015597699,0.064093,0.6668986,4,5
0.979084,0.0001595637,0.0013795838,4.3393626e-05,6.516584e-05,0.019268246,0,0
0.99724364,5.8830356e-05,0.0003823206,0.0008646435,5.2043026e-05,0.0013985367,0,0
7.0648486e-05,0.057739157,0.9150463,0.014097899,0.00053624477,0.01250971,1,2
0.022769999,0.12884717,0.12589023,0.07545159,0.41336814,0.23367286,0,4
0.0021474608,0.0031096172,0.013648035,0.011388324,0.88242424,0.087282345,5,4
0.00019423456,0.00011134986,0.09992841,0.015463671,0.50603706,0.37826517,3,4
0.00016312234,0.1704617,0.44639507,0.27975994,0.05997081,0.043249488,2,2
0.996366,0.00045476764,0.00038949345,5.7669964e-05,0.00016503737,0.0025670321,4,0
2.8693152e-05,0.0373956,0.86404216,0.022619378,0.04239906,0.033515044,2,2
0.00039595467,0.5134407,0.31393358,0.13841042,0.030227581,0.0035917643,1,1
0.99958414,2.7144562e-05,0.0002444113,1.22960255e-05,3.5212564e-05,9.679684e-05,1,0
0.0013702943,0.016611932,0.17631392,0.2124186,0.19629388,0.39699134,3,5
4.6522666e-05,0.0006733021,0.012080729,0.00534065,0.007528695,0.9743301,4,5
0.00026655398,0.04270624,0.43193403,0.01382047,0.22923113,0.28204155,1,2
0.00028719835,0.1561992,0.07175334,0.05080857,0.6942715,0.02668015,2,4
0.00012249999,0.6548335,0.1741137,0.14259644,0.010855874,0.017478088,1,1
0.5817468,0.002924936,0.0017722473,0.011859561,0.03744056,0.36425588,3,0
0.0034934036,0.0470988,0.0204974,0.56483495,0.33469877,0.02937663,5,3
3.5261903e-05,0.4604993,0.06528124,0.4416259,0.028320616,0.004237676,3,1
0.0014808102,0.026045509,0.035823986,0.3763102,0.5434321,0.016907416,5,4
0.6181578,0.011667797,0.004436072,0.038254417,0.0027756535,0.32470825,0,0
0.0008125452,0.019893013,0.21444847,0.0685584,0.36347175,0.33281586,2,4
0.16962075,0.016872749,0.045047488,0.1739889,0.26551813,0.32895198,3,5
0.00021225505,0.008140503,0.9007911,0.009013444,0.07591167,0.0059309388,2,2
0.000103356375,0.38390407,0.37259325,0.020537551,0.13400769,0.088854045,1,1
0.0004923884,0.116363585,0.035517074,0.646428,0.04744436,0.15375467,3,3
0.025377514,0.39113504,0.014981168,0.41313308,0.15263955,0.0027335726,5,3
0.00036926047,0.0021467828,0.15402982,0.05792569,0.28084838,0.50468004,4,5
0.0013451952,0.23485082,0.049898144,0.11481604,0.065137126,0.53395265,5,5
0.00015290547,0.40183163,0.11550241,0.3130134,0.04524784,0.12425183,4,1
0.05597274,0.15965605,0.04555597,0.03636652,0.45325536,0.24919336,3,4
0.8450192,0.036792193,0.0014724155,0.0033213608,0.0012452378,0.11214954,0,0
0.00061865454,0.06840215,0.0633582,0.47364825,0.35619456,0.03777823,5,3
0.00088589755,0.03717653,0.038812228,0.30746847,0.6110831,0.004573764,2,4
9.238582e-05,0.027806869,0.5533893,0.24451296,0.019994667,0.15420382,2,2
4.7718542e-05,0.2114346,0.38962343,0.12736814,0.19156015,0.079965964,1,2
0.008952459,0.14787911,0.0060170125,0.514276,0.2990315,0.023844011,3,3
0.99676895,8.0395286e-05,5.266969e-05,2.9082748e-05,0.0011062247,0.0019628077,0,0
0.0003921245,0.09529809,0.020846281,0.17224914,0.5194945,0.19171989,4,4
0.0011843906,0.4498644,0.26649365,0.08301749,0.19351943,0.0059205503,5,1
0.00051919353,0.3823385,0.017653344,0.040528856,0.4701004,0.088859655,1,4
0.0015866568,0.032789934,0.013860053,0.016851883,0.7202124,0.21469903,5,4
5.540699e-05,0.54902565,0.02227413,0.11689526,0.20818031,0.10356925,4,1
0.0009067243,0.67424554,0.017850801,0.03136919,0.26637575,0.009252032,4,1
0.0027659317,0.025752433,0.016782576,0.00510399,0.088407904,0.86118716,2,5
0.9981053,7.944569e-05,6.088008e-05,0.0002560479,2.8005408e-05,0.0014702661,0,0
0.0031734025,0.5153845,0.39782628,0.011999299,0.045248754,0.026367879,4,1
0.00035905323,0.0033388638,0.0024106947,0.61365646,0.3675484,0.012686508,2,3
1.0851611e-05,0.93083936,0.005661764,0.028867275,0.03362514,0.0009956702,2,1
0.002405546,0.07294827,0.03711709,0.049064126,0.36471686,0.4737481,1,5
0.53935325,0.0039972765,0.0013765126,0.005530079,0.024925293,0.4248176,0,0
0.0012019695,0.63843215,0.11274941,0.19061781,0.046411935,0.010586602,2,1
0.0010667482,0.00021920077,0.0015514952,0.0125079565,0.012536557,0.97211796,4,5
0.7883924,0.0058142887,0.010193248,0.08115234,0.004663979,0.10978376,0,0
0.0010685824,0.06383121,0.069584854,0.076635316,0.60223013,0.18664989,5,4
0.0035964325,0.14157628,0.015009601,0.070562154,0.05676242,0.7124931,3,5
0.0031179057,0.067812465,0.2629425,0.3743093,0.27319452,0.01862338,1,3
0.011001285,0.006462208,0.85031456,0.0056084404,0.020918738,0.10569471,5,2
0.00011330105,0.0014841808,0.033935037,0.11392078,0.3705326,0.48001415,4,5
0.01798709,0.006618567,0.8011973,0.116646424,0.0038437978,0.053706825,2,2
0.99834216,6.6779554e-05,8.782981e-05,0.00011248279,0.0007715355,0.0006192867,1,0
0.0012194047,0.1060355,0.2684706,0.0051118005,0.28143856,0.33772412,0,5
0.00015060963,0.0005349096,0.0011755493,0.80485636,0.11856812,0.07471449,5,3
0.00913662,0.07731808,0.8105354,0.042861003,0.053109143,0.0070399074,1,2
0.00033956842,0.034117002,0.85843825,0.044939432,0.011796245,0.050369516,1,2
0.00047085065,0.00014801942,0.07004184,0.018272622,0.54813856,0.36292812,2,4
0.93090856,0.011683834,0.001856142,0.054896377,0.00024164289,0.00041347183,0,0
4.2831267e-05,0.0006264761,0.038421776,0.8948299,0.06127849,0.004800441,5,3
0.00026850714,0.87517786,0.06752875,0.005649926,0.047306906,0.0040680068,4,1
0.0016642457,0.59561944,0.0006303645,0.036915213,0.3623954,0.002775308,2,1
0.00026414797,0.37488368,0.01477751,0.029911214,0.036159486,0.5440039,5,5
0.9720944,0.017624065,0.0019363596,0.0002958745,0.0055262456,0.002522995,0,0
0.00032586127,0.00019417766,0.00061835244,0.040374573,0.9450188,0.013468199,3,4
0.9847878,0.0010352796,0.0054299915,0.0048565217,0.0024659957,0.001424397,0,0
8.826253e-05,0.009682452,0.052220702,0.1331554,0.7954397,0.009413489,3,4
9.278963e-05,0.428658,0.09959421,0.4311384,0.03837196,0.0021446312,2,3
0.98662126,0.0008149937,0.0019897395,0.00010140854,0.0020668912,0.008405709,0,0
0.00021382705,0.0025604945,0.3985753,0.03848557,0.4379859,0.122178935,5,4
0.012095474,0.10913667,0.08857907,0.6494285,0.13028833,0.010471977,1,3
0.00026270348,0.04930132,0.06815525,0.016410595,0.79651964,0.06935052,2,4
0.0022290344,0.061766732,0.01048312,0.0084423255,0.8552353,0.061843503,2,4
0.120261885,0.22550975,0.0989881,0.04861611,0.4854724,0.021151666,4,4
0.9727351,0.010150986,0.0020738512,0.0008612064,0.0053406707,0.008838202,5,0
0.0002542741,0.16946776,0.0058461465,0.069459714,0.7461664,0.008805713,4,4
0.0005100711,0.07451458,0.18992795,0.07655571,0.10801921,0.55047244,1,5
0.0023428323,0.06645272,0.12703033,0.09079004,0.14324586,0.5701382,2,5
0.19238414,0.047391247,6.0439565e-05,0.092343576,0.5218337,0.1459869,3,4
0.00040527782,0.0062811137,0.65515786,0.0052832593,0.050930414,0.28194204,2,2
0.000587439,0.0117791165,0.5083975,0.081566244,0.17790122,0.21976852,2,2
0.011698869,0.015892532,0.22076263,0.5484299,0.046094887,0.1571212,4,3
0.010267999,0.28722522,0.00051450083,0.26688972,0.28936934,0.14573322,4,4
0.0017345801,0.04686974,0.0010766002,0.8988639,0.0331325,0.018322654,2,3
0.00011688808,0.030495452,0.0036726699,0.0020179823,0.96074724,0.0029497365,3,4
0.024868477,0.007828789,0.0031710453,0.0035076882,0.030722897,0.92990106,1,5
5.191344e-05,0.568679,0.33896536,0.055118926,0.010550115,0.026634706,4,1
0.0006554129,0.033918776,0.19086446,0.011613567,0.01190218,0.75104564,1,5
0.1782461,0.06712253,0.008382497,0.29723364,0.097574495,0.3514408,0,5
0.0006556109,0.2608263,0.076370716,0.03489128,0.61497563,0.012280519,3,4
0.65925825,0.15226185,0.0013902105,0.05888073,0.11443805,0.013770975,4,0
0.00049127894,0.0012518512,0.105951674,0.04170321,0.048572026,0.8020299,3,5
0.0030262948,0.1364169,0.0028563007,0.06017754,0.77959794,0.017925007,4,4
0.0006914331,0.07473054,0.5510607,0.049879845,0.0028354947,0.32080206,0,2
1.2253859e-05,0.39442748,0.012176018,0.57286495,0.016836938,0.0036824017,4,3
0.0022676587,0.29129878,0.0017464582,0.06812569,0.636139,0.00042248817,1,4
0.024643784,0.037864882,0.002633953,0.020313447,0.82678485,0.08775907,3,4
0.0001535944,0.21654974,0.27223372,0.4155987,0.09185736,0.0036067811,3,3
0.0031397254,0.0012595346,0.0074657993,0.025383327,0.084866926,0.8778847,3,5
0.9328881,4.861492e-05,0.00071243563,0.058452837,0.004459905,0.0034381242,0,0
0.0053706025,0.033473548,0.004565079,0.024223357,0.27872428,0.65364313,1,5
0.0008355666,0.0005412832,0.042486984,0.039095733,0.041765682,0.8752748,3,5
0.00026248657,0.08387658,0.36540377,0.44174218,0.10034563,0.008369399,2,3
0.003987808,0.18693133,0.0008255856,0.2042061,0.59529334,0.008755779,3,4
0.00028481215,0.006973241,0.21570222,0.0038971736,0.38388777,0.38925475,5,5
4.7905658e-05,0.46132812,0.41183567,0.041174408,0.07951942,0.0060944404,3,1
0.8490066,0.01969856,0.041622814,0.012844838,0.0073585557,0.06946861,0,0
4.4541805e-05,0.0085259145,0.7240613,0.09555645,0.029788762,0.142023,4,2
0.001127861,0.6611369,0.14552853,0.0052766455,0.055896487,0.1310335,1,1
0.003882327,0.5297529,0.09043528,0.1455787,0.15576786,0.074582964,3,1
0.00047199053,0.029405924,0.82568794,0.012653956,0.08321774,0.04856247,3,2
4.772167e-05,0.0012709853,0.010352608,0.78022045,0.1693553,0.038752984,2,3
0.79776233,0.013481036,0.15656085,0.01594588,0.00012260344,0.016127348,0,0
0.00028057426,0.2038916,0.33159256,0.12065191,0.023734203,0.31984916,2,2
1.7413266e-05,0.016874233,0.9140778,0.030972399,0.029016305,0.0090418095,2,2
8.608591e-05,0.1133043,0.6683841,0.014465502,0.036573734,0.16718635,2,2
0.960771,0.00092311314,0.0034357903,0.03303361,0.00073345593,0.0011030367,0,0
0.9340855,0.00020678657,0.00041766698,0.0007099021,0.0028425958,0.061737575,0,0
0.0008690987,0.18174967,0.08294951,0.008641304,0.5333393,0.19245106,5,4
2.4674831e-05,0.75374985,0.15282989,0.009716414,0.08162646,0.0020526722,3,1
0.0041888095,0.015433662,0.014972748,0.8636208,0.0041406755,0.097643286,3,3
0.015991163,0.058139835,0.031350326,0.3324717,0.096321225,0.46572566,0,5
0.0008841411,0.010725931,0.2270046,0.015338135,0.21433625,0.5317109,4,5
0.0005537411,0.03638453,0.009476968,0.15880464,0.53806555,0.25671455,1,4
4.0609102e-05,0.016016547,0.6439112,0.14294808,0.17433791,0.022745749,3,2
0.00015975046,0.6572548,0.057456445,0.28219715,0.0020737925,0.00085809664,1,1
0.00021749201,0.0010131449,0.0750662,0.0031183022,0.7392853,0.18129954,5,4
0.0002237408,0.026128232,0.056326244,0.8992157,0.015671087,0.0024349894,2,3
7.518187e-05,0.006405332,0.043061685,0.65658784,0.008315125,0.2855549,3,3
0.0009342695,0.028563786,0.20679809,0.08826629,0.044770963,0.63066655,3,5
0.93951815,0.0003163205,0.001968246,0.00041800147,0.02007834,0.037700918,0,0
0.00044134256,0.46145156,0.10148,0.038815532,0.39291304,0.0048985314,4,1
0.0055776658,0.02564728,0.03539578,0.031633753,0.6272251,0.27452037,3,4
0.002192104,0.014333437,0.016074996,0.332849,0.62957305,0.004977486,0,4
0.0010834401,0.32502,0.0034683757,0.64449584,0.024894463,0.0010379355,3,3
0.0004286007,0.90601873,0.003232702,0.07360508,0.013204866,0.003509977,5,1
0.97433895,1.15903895e-05,0.0014033344,0.00011066532,0.00886804,0.015267461,0,0
0.0014063371,0.0013329022,0.00537707,0.018212164,0.021919679,0.9517519,4,5
0.7662535,0.012638576,0.0023176009,0.20308673,0.0064110304,0.009292633,0,0
3.6624348e-05,0.01415824,0.8237682,0.060453035,0.027035542,0.07454835,5,2
9.63663e-05,0.040999778,0.8246956,0.025271827,0.013101443,0.095835,2,2
3.9627797e-05,0.08864287,0.0043965452,0.87928855,0.015934732,0.0116976965,5,3
0.001680165,0.41787472,0.199059,0.0351424,0.2642709,0.081972755,1,1
0.008413102,0.3769997,0.00043941877,0.017806064,0.5830184,0.013323297,5,4
2.7243625e-05,0.252378,0.044881154,0.6992463,0.0018201352,0.0016472503,5,3
0.9946247,0.00052856765,4.8854295e-06,0.00012285325,0.0035467984,0.0011722834,0,0
4.6740974e-05,0.0067479447,0.009885685,0.044872247,0.9209899,0.01745751,2,4
0.9615072,0.00012009432,0.0011382357,1.81574e-05,0.00042572222,0.03679061,0,0
0.00079553924,0.041257247,0.32812524,0.5684181,0.035177477,0.026226472,1,3
0.24161355,0.72551477,0.011467996,0.0030262566,0.0006325979,0.017744824,4,1
0.00014073259,0.13432217,0.18520355,0.059946716,0.5451045,0.07528235,3,4
0.0075918487,0.3334287,0.019293208,0.5981962,0.020143762,0.021346308,5,3
0.016672857,0.028927142,0.07895735,0.32014516,0.1348463,0.42045116,3,5
2.0386555e-05,0.05746908,0.9030253,0.0010605586,0.034287985,0.0041366303,2,2
0.9155049,0.02904909,0.03455804,0.00017094146,0.002530764,0.018186305,0,0
2.5859723e-05,0.059123144,0.3443279,0.015378999,0.5783508,0.0027932788,1,4
0.011015952,0.36968783,0.016637357,0.14135148,0.41775167,0.0435557,0,4
2.2317423e-05,0.0044007706,0.92870164,0.010845865,0.011919671,0.044109747,1,2
0.0019014331,0.28800258,0.4649903,0.0009572469,0.13162157,0.11252684,2,2
0.00013444017,0.009404803,0.595539,0.30021587,0.02283596,0.07186998,2,2
0.00018401655,0.0034803061,0.08845002,0.0037465522,0.39672452,0.50741464,3,5
7.455745e-05,0.48955932,0.3981698,0.08087485,0.015780821,0.0155406855,1,1
0.000118061565,0.027326345,0.95015806,0.019689376,0.0010894253,0.0016188193,1,2
0.23697755,0.033709966,0.0049235523,0.0126492325,0.0040337117,0.707706,3,5
0.00054319965,3.1385513e-05,7.5409866e-05,0.9567009,0.00071448873,0.041934617,2,3
4.7336132e-05,0.010106838,0.00230549,0.97112256,0.015734654,0.0006831159,4,3
