actual,predicted
0,0.23630835
1,0.9131365
0,0.95054185
0,0.12695308
0,0.8628239
0,0.027040811
1,0.11946216
0,0.4187913
0,0.11541348
0,0.6997944
0,0.11569321
1,0.075993374
0,0.0628248
0,0.10167704
0,0.19116125
0,0.105583355
1,0.47042
0,0.24644247
1,0.9781283
1,0.9101475
0,0.486425
1,0.75243104
1,0.2914761
1,0.71148026
1,0.54158866
1,0.47729877
0,0.15140301
1,0.030923117
0,0.82792455
0,0.43876404
0,0.12340303
0,0.06575832
0,0.06941731
0,0.089368254
0,0.2427134
0,0.20529503
1,0.9601181
0,0.24185535
1,0.537389
1,0.9275812
0,0.05257481
1,0.9323933
1,0.9580926
1,0.09585133
0,0.28647867
1,0.38000807
1,0.47083965
0,0.17811142
1,0.9662442
0,0.30642292
0,0.10343097
1,0.008819897
0,0.06800097
0,0.873129
0,0.342303
1,0.77285886
0,0.019777827
0,0.09461159
0,0.79529744
0,0.12755062
1,0.101309344
0,0.5718243
1,0.6633662
1,0.9440785
0,0.7297106
0,0.16734816
1,0.8930195
1,0.049272567
1,0.7609395
0,0.11486776
1,0.02959862
0,0.9183953
1,0.4370698
0,0.87370193
1,0.9605941
0,0.059129555
1,0.82584655
1,0.8950424
1,0.6960859
1,0.098050006
0,0.059775367
0,0.9363016
0,0.20870332
0,0.9701199
0,0.57619745
0,0.8686893
0,0.5199599
0,0.87594104
1,0.9610975
0,0.20185012
1,0.8840223
0,0.09283312
1,0.037786443
0,0.95207113
1,0.89674526
0,0.16494705
0,0.4054019
0,0.083306305
1,0.9790445
1,0.076781504
1,0.45477346
0,0.056922518
1,0.90328985
1,0.3842385
1,0.11612941
0,0.14651655
0,0.55479175
1,0.39805332
0,0.078757375
0,0.45694858
1,0.8929508
1,0.1410593
1,0.9557294
0,0.11666452
1,0.9268371
0,0.08484597
0,0.05259581
0,0.05796379
1,0.20765162
1,0.083993964
1,0.18282188
0,0.08206398
0,0.24701016
0,0.20397906
1,0.7566267
0,0.083807714
0,0.93083096
0,0.11906266
0,0.053725682
1,0.59976375
1,0.015676351
1,0.5764285
1,0.43794802
1,0.7272286
1,0.15761264
0,0.08159959
0,0.18144439
0,0.099916294
0,0.80352503
1,0.6960904
0,0.14462289
0,0.039766464
0,0.3486515
0,0.15255453
0,0.31120327
1,0.46619067
1,0.79890543
0,0.08046159
0,0.6321883
0,0.83880395
1,0.21471427
1,0.9529186
0,0.17717355
0,0.031191908
1,0.38806966
0,0.09603187
0,0.21885586
1,0.09139738
1,0.9010186
0,0.2822178
0,0.9249969
1,0.046318855
0,0.59756416
0,0.06366782
0,0.06667997
0,0.37439397
0,0.029975897
0,0.6350294
0,0.10020407
1,0.41771758
0,0.7236917
1,0.46007854
0,0.02887338
0,0.79463446
1,0.95444196
0,0.50775176
0,0.4452808
0,0.05960967
1,0.92886335
1,0.053806975
1,0.075976804
1,0.06330776
0,0.08327289
0,0.14823553
0,0.16468707
1,0.038923055
1,0.91037333
0,0.07515257
0,0.22447641
0,0.26716483
1,0.48242652
0,0.64457095
1,0.34501904
0,0.58074874
1,0.0712196
1,0.7386383
0,0.4826666
0,0.101978965
1,0.055364817
0,0.90346307
1,0.07839391
0,0.045852687
0,0.36495385
1,0.9541399
1,0.11337452
0,0.7463623
0,0.16167013
0,0.07196373
0,0.9344672
1,0.3892862
0,0.27388304
1,0.04044616
1,0.93643606
0,0.34063265
0,0.7843915
1,0.2178168
0,0.050746806
1,0.12250116
0,0.9693276
0,0.13695784
1,0.31025773
0,0.08653726
0,0.24259886
0,0.22643171
0,0.49785775
0,0.2458845
0,0.117178075
0,0.7724446
0,0.14563736
1,0.9535984
0,0.40734366
0,0.22052525
1,0.046872728
0,0.124020234
0,0.14460833
1,0.047347438
1,0.932304
1,0.30965725
1,0.8795483
0,0.093667686
0,0.091151305
0,0.74446565
1,0.022852074
0,0.06640461
0,0.4752308
0,0.16610791
0,0.554565
1,0.037286915
0,0.11564975
1,0.9648661
1,0.69611967
1,0.42585194
0,0.06769698
1,0.92774934
0,0.121951595
1,0.921491
0,0.87415814
1,0.56805426
0,0.13105609
0,0.83995855
0,0.15687022
0,0.057255093
0,0.11452326
1,0.35603166
1,0.87502944
0,0.21943052
0,0.071987934
0,0.06342283
1,0.08019957
1,0.092614986
1,0.5305465
1,0.97545105
0,0.093691975
1,0.03389779
0,0.059164554
1,0.52373266
0,0.92941785
0,0.1348529
1,0.040707085
0,0.21431197
0,0.1654516
0,0.5381091
1,0.94360286
0,0.06276217
0,0.10870809
1,0.5928804
0,0.061279
1,0.30230635
0,0.40534782
0,0.89662135
1,0.7627078
0,0.8229993
1,0.917072
0,0.29104063
0,0.061718483
0,0.08287276
1,0.16553634
1,0.47064525
0,0.12462137
0,0.019731235
1,0.7069453
0,0.11332376
0,0.73889375
0,0.14217214
0,0.10754731
1,0.029247474
0,0.1146565
0,0.08287987
0,0.11748301
1,0.07047193
1,0.7561329
1,0.9310698
1,0.053532947
0,0.90223634
0,0.6424121
0,0.20510677
0,0.10012641
0,0.7502166
1,0.18491165
0,0.8845541
1,0.5061051
0,0.096094094
0,0.17011751
1,0.45589343
1,0.8283221
1,0.1238119
1,0.12002675
0,0.05835394
0,0.35472468
0,0.16791484
1,0.1218488
1,0.9616016
0,0.047604904
1,0.58598447
0,0.053896043
1,0.94452995
1,0.8026912
0,0.055853713
0,0.13741532
0,0.7651266
1,0.05892435
0,0.039847128
0,0.068858
1,0.12832655
1,0.14910707
0,0.21943903
1,0.03976321
0,0.129325
0,0.19075625
0,0.097784914
0,0.5127552
0,0.9048941
0,0.11255808
0,0.22878045
1,0.9522934
0,0.0763069
1,0.9171056
1,0.9348401
0,0.06542886
0,0.11134289
1,0.978469
0,0.07044317
0,0.074613534
0,0.63046294
0,0.02267825
1,0.9717653
0,0.6082122
1,0.18005854
0,0.12162593
1,0.0815013
0,0.0281145
1,0.05649725
0,0.2020684
0,0.07176451
0,0.771206
0,0.27682525
1,0.7400603
1,0.07989071
0,0.037787843
1,0.61001855
1,0.39080212
0,0.15996774
0,0.22079699
0,0.20009193
1,0.057076015
1,0.8446245
0,0.025869792
1,0.10562027
0,0.39358458
0,0.079967156
1,0.065556005
1,0.92528707
1,0.800632
0,0.075793184
1,0.6370239
1,0.2898194
1,0.8480726
0,0.21155263
1,0.916142
1,0.8854563
1,0.5070934
1,0.7683534
1,0.5229217
1,0.764136
1,0.3173086
0,0.08122114
0,0.08781229
0,0.03241214
1,0.1326825
0,0.5841747
1,0.019788552
1,0.1732305
0,0.095690615
0,0.14647567
0,0.7706339
1,0.78604954
1,0.49310893
0,0.036662694
0,0.24351515
1,0.19167247
0,0.039299976
1,0.6307354
1,0.13265234
1,0.7002805
0,0.02631223
0,0.34836644
1,0.78597677
1,0.110682376
0,0.13384119
0,0.701749
1,0.71462363
1,0.05834385
1,0.054180376
1,0.9002903
0,0.10317144
1,0.77029794
1,0.6973743
1,0.0777862
1,0.5705494
0,0.08954004
0,0.21832627
1,0.9894771
1,0.7493241
0,0.07425998
1,0.6267059
0,0.027678281
1,0.4730152
0,0.06022098
1,0.9606574
1,0.24186659
1,0.20414262
1,0.9042272
0,0.4821631
1,0.7355345
1,0.07936143
0,0.97461617
0,0.57830834
0,0.32656607
1,0.23399745
1,0.08840016
0,0.22329813
1,0.9782387
0,0.13159329
1,0.265084
0,0.09850414
0,0.1435102
0,0.12004306
1,0.095479265
0,0.03275865
1,0.93556714
1,0.8313452
0,0.29421452
1,0.893012
0,0.078789584
1,0.21932618
1,0.09958025
0,0.1609243
1,0.38550952
0,0.16581106
1,0.15910554
0,0.37402824
0,0.08025168
0,0.51640123
1,0.895815
1,0.8475085
0,0.034671515
1,0.05529934
1,0.095467575
0,0.8510135
0,0.39557886
1,0.07131116
1,0.90685976
0,0.11525541
0,0.088478975
1,0.073349506
0,0.9754726
1,0.40175173
1,0.716133
0,0.07674199
1,0.17765686
0,0.04442631
0,0.06795176
0,0.083774135
0,0.089758955
1,0.9727843
1,0.94006634
0,0.12091953
0,0.117236
1,0.597254
0,0.09232147
0,0.27458486
1,0.075997666
0,0.12296517
0,0.08302278
1,0.9275539
0,0.07376427
1,0.114128426
1,0.9134209
0,0.08265142
0,0.050949007
1,0.9370919
0,0.40620318
1,0.23376894
1,0.59819466
1,0.51161474
0,0.31623408
1,0.24354699
0,0.20502435
0,0.059159435
1,0.6741315
1,0.21558207
1,0.18711632
1,0.19128045
1,0.07164263
0,0.09067678
1,0.10824354
1,0.83526117
0,0.14768355
0,0.20330825
0,0.13359718
0,0.19525193
1,0.74193096
0,0.96882653
1,0.85628563
1,0.07798692
1,0.22706664
1,0.56094915
1,0.9595772
1,0.56380975
0,0.08419141
1,0.13010253
1,0.57336444
0,0.24337992
0,0.13223165
0,0.7744007
1,0.16750482
0,0.27597964
1,0.23161483
1,0.6954825
0,0.51981056
0,0.9392931
1,0.24148884
0,0.074613504
1,0.6672269
1,0.9506607
1,0.073683836
0,0.09307607
0,0.12705958
1,0.527754
1,0.6513166
1,0.13082662
0,0.06605037
1,0.14666356
0,0.25786722
0,0.03598006
1,0.08784193
1,0.73893756
1,0.4485915
0,0.059765324
1,0.9475966
0,0.12585607
1,0.48427463
1,0.7988761
0,0.034246728
0,0.94567275
0,0.6328835
0,0.057928856
0,0.45645922
0,0.10442973
1,0.24013281
0,0.066013396
0,0.19651546
0,0.2302429
0,0.19780155
0,0.23386647
1,0.38042304
1,0.27217254
1,0.93736815
0,0.055134244
0,0.09881233
0,0.38589945
0,0.07231498
0,0.09558792
1,0.055889428
0,0.37165073
0,0.07488171
0,0.9717467
0,0.20890321
1,0.15331255
1,0.91327226
1,0.20241386
1,0.045171086
1,0.097322814
1,0.5191382
0,0.9856548
0,0.85096157
1,0.34035134
1,0.10753446
0,0.3245635
0,0.6936219
1,0.08244517
1,0.26298895
0,0.05768473
0,0.2238003
0,0.2248118
1,0.791616
0,0.10012405
0,0.39974195
0,0.13925214
1,0.56372464
0,0.1996296
1,0.3099191
1,0.1335174
0,0.12091477
0,0.121476
0,0.68358916
0,0.7114944
0,0.78009295
1,0.07462895
0,0.06288029
1,0.037455216
0,0.28669897
1,0.20752278
0,0.047667574
1,0.12978539
0,0.16200025
0,0.066467635
0,0.9508157
0,0.6504129
1,0.802324
1,0.9768032
0,0.12775758
1,0.40329695
0,0.13515794
1,0.094496675
1,0.90168107
1,0.93044204
0,0.4252093
0,0.19185458
1,0.28145894
0,0.17034906
1,0.80373144
0,0.5103539
1,0.9533539
1,0.02014142
1,0.15959775
1,0.063241705
1,0.9188407
0,0.50154406
0,0.089311585
0,0.06404782
1,0.09118579
0,0.42038313
0,0.12286954
0,0.0966532
1,0.09003887
0,0.059609212
0,0.7962681
0,0.32319108
1,0.956374
0,0.07287904
1,0.8299424
1,0.9531828
0,0.103089705
0,0.4501941
0,0.16695753
0,0.10965543
1,0.5301069
0,0.24935308
0,0.9295736
1,0.15680946
1,0.21694799
1,0.18040967
1,0.13772306
1,0.49959484
0,0.059840146
1,0.11335094
1,0.38184404
1,0.364121
1,0.7787012
0,0.59138155
0,0.0887785
1,0.51873034
1,0.3884485
0,0.30133545
0,0.27900293
1,0.8222593
1,0.5610678
1,0.85830015
1,0.4327543
1,0.3978194
1,0.50258523
0,0.36739022
1,0.89643735
1,0.12421276
0,0.14933321
1,0.684611
0,0.42742968
1,0.08082239
1,0.09229334
1,0.38414752
0,0.16936493
0,0.20359004
0,0.9508064
0,0.13093777
1,0.7469523
0,0.82735825
1,0.42959973
0,0.31964907
0,0.3317411
1,0.95006853
0,0.13619561
0,0.09590072
1,0.082250096
0,0.53974414
1,0.98412025
1,0.8011834
0,0.09335701
1,0.70634633
0,0.03797594
1,0.1427895
0,0.52661073
1,0.96739787
0,0.61697775
1,0.030890528
0,0.43298703
0,0.044094622
1,0.46033767
0,0.11490306
0,0.9663981
1,0.9334467
0,0.054884315
0,0.371943
0,0.040792096
0,0.05836961
0,0.0325862
0,0.5983735
0,0.072633944
1,0.4586999
1,0.12542592
1,0.73869324
0,0.2577965
1,0.32763612
0,0.82063836
0,0.09189453
1,0.9396905
0,0.058977388
0,0.029507525
1,0.7845616
0,0.57841045
1,0.16612132
1,0.19083367
0,0.95378405
0,0.2642024
1,0.819446
1,0.2578602
0,0.08354331
1,0.32205176
0,0.20583118
1,0.07087021
1,0.799316
0,0.42184532
0,0.08009864
1,0.972869
1,0.01929599
1,0.11688376
1,0.3995548
0,0.9249867
0,0.53655446
1,0.5645903
1,0.6082474
0,0.101267025
1,0.96522546
0,0.04009795
1,0.03781995
0,0.11256004
0,0.94286484
0,0.07254676
1,0.56721056
0,0.2075116
1,0.4607149
0,0.05369299
1,0.7917685
1,0.9795943
1,0.8036966
0,0.07983402
0,0.48943287
0,0.08004114
1,0.39757875
0,0.11729409
0,0.1513369
0,0.08241423
1,0.172809
0,0.19173542
1,0.055625852
1,0.10363633
0,0.9516247
1,0.30504543
1,0.24425752
0,0.94064695
0,0.6242754
1,0.044947345
0,0.14277694
1,0.043177944
0,0.081041194
1,0.074327014
1,0.12806946
0,0.6174867
0,0.86144674
1,0.12025884
1,0.8123635
1,0.79959285
1,0.049830854
1,0.107542
0,0.90642196
1,0.9013877
0,0.385395
1,0.9630616
0,0.27999657
0,0.07878664
1,0.91210127
0,0.080173016
0,0.77914023
1,0.6342051
0,0.2604364
1,0.7327234
0,0.6353113
1,0.6847497
0,0.12534933
0,0.061816867
0,0.06852985
0,0.74318564
1,0.88454735
1,0.17427975
0,0.20562376
1,0.6129229
0,0.17243223
0,0.09289246
0,0.18609595
1,0.053420085
1,0.9464062
0,0.19181898
0,0.14876048
1,0.06520831
1,0.029194087
1,0.42045155
1,0.9491277
1,0.93424433
1,0.1532952
0,0.13802882
0,0.092818074
0,0.6361523
0,0.35575536
1,0.7977868
1,0.46865013
1,0.3238071
1,0.10593827
1,0.06567295
0,0.075483635
0,0.07029538
0,0.11023176
0,0.20736836
0,0.18415952
0,0.109368525
1,0.14020778
0,0.2375938
1,0.082276836
0,0.7773593
1,0.9768906
0,0.064383216
1,0.38404766
0,0.5307933
1,0.088641696
0,0.3168874
1,0.03808871
0,0.056903552
0,0.0679014
1,0.49773744
1,0.777636
1,0.94948727
0,0.030775666
0,0.23121284
0,0.12604092
1,0.33993316
1,0.49969485
0,0.79493004
0,0.19494794
1,0.9014572
0,0.22117698
0,0.050399393
1,0.94779295
0,0.9244723
0,0.7067039
1,0.77556884
1,0.2017056
1,0.076796405
1,0.050543837
0,0.121540345
0,0.6116158
1,0.65377283
0,0.030235315
0,0.47970438
0,0.7043534
1,0.1253118
0,0.64164215
0,0.13453834
0,0.082106486
0,0.5933861
1,0.9439515
0,0.24286807
1,0.09791229
0,0.11404957
1,0.17855181
0,0.12771106
1,0.5849067
1,0.33815977
0,0.08402028
0,0.08403661
0,0.23260678
1,0.040416002
0,0.7284792
0,0.9586346
1,0.7342443
0,0.51644796
0,0.90982544
1,0.052580245
1,0.9201881
1,0.044095345
0,0.05173127
1,0.13125256
0,0.21474789
1,0.04784078
1,0.88389736
0,0.45284364
0,0.58874893
1,0.8540178
1,0.44712737
1,0.26243985
0,0.3424129
0,0.37202185
1,0.076033026
0,0.03919472
1,0.9037924
1,0.09037958
0,0.08478501
1,0.65193754
1,0.67842335
1,0.65329635
0,0.07757206
0,0.58170134
0,0.12508053
0,0.08703054
0,0.107176386
1,0.753598
1,0.16057117
1,0.08130744
1,0.66723484
0,0.20391044
1,0.024389314
0,0.081781454
1,0.053104572
0,0.24418189
0,0.17155986
0,0.6060775
1,0.45254815
1,0.7040157
0,0.6014325
1,0.9800924
1,0.1538124
0,0.74774957
1,0.9877379
1,0.92477
1,0.07960736
0,0.14677916
0,0.29782623
0,0.22132333
0,0.20457445
1,0.14364885
0,0.048559498
1,0.14483479
1,0.07752015
1,0.050084736
1,0.37799102
0,0.49374184
1,0.59608704
0,0.6941594
0,0.9238623
1,0.9514269
0,0.121515915
1,0.8686134
1,0.08926784
1,0.93334365
0,0.02304599
1,0.8449046
0,0.54608667
1,0.9110464
0,0.26305127
0,0.14031523
0,0.045839302
0,0.12508938
1,0.8650477
0,0.09471756
0,0.07153689
0,0.06940655
0,0.7133728
1,0.2903313
0,0.04488262
0,0.45462015
1,0.9458305
0,0.43173322
0,0.13827439
0,0.4664216
0,0.11607657
0,0.08734977
1,0.16308643
0,0.15940237
1,0.10316283
0,0.09765399
1,0.23631878
0,0.4780807
1,0.9669349
1,0.09626675
0,0.46888927
0,0.8291194
0,0.30207503
0,0.074010186
0,0.6242394
0,0.080722384
0,0.050729103
0,0.5845696
0,0.8698386
1,0.39951843
1,0.27315035
1,0.6059708
1,0.54866433
1,0.05167817
0,0.07161668
1,0.25230396
0,0.20551103
0,0.13418908
0,0.14639813
1,0.88764954
0,0.10199962
1,0.94137263
1,0.9113431
1,0.47864938
0,0.06591134
0,0.062348515
0,0.05604119
0,0.5846408
0,0.06188318
1,0.9655515
0,0.08051474
0,0.088248804
0,0.21321486
1,0.9810983
1,0.35379744
1,0.15210447
1,0.97070724
1,0.115673006
0,0.069037594
0,0.32492206
1,0.63144267
0,0.059330318
1,0.6408869
0,0.2892819
1,0.1199398
0,0.2822997
0,0.164514
0,0.13563569
0,0.20809108
0,0.92445713
1,0.18211016
0,0.13896723
1,0.93493736
0,0.87808853
0,0.9715608
1,0.94000393
1,0.96734554
1,0.92111504
1,0.5895225
1,0.86018103
0,0.10357473
1,0.90531546
1,0.9656287
1,0.37989962
0,0.18249613
0,0.88872254
0,0.11643357
1,0.6330619
1,0.7761127
0,0.30699807
0,0.3680327
1,0.08946711
0,0.07070412
1,0.17976016
1,0.22619635
0,0.70981354
0,0.97343963
1,0.7462173
1,0.41278654
0,0.4382715
0,0.7056824
0,0.055278573
1,0.07924452
1,0.40579835
0,0.14646596
1,0.08275252
0,0.51685643
0,0.2012745
0,0.1138516
1,0.091783255
0,0.106235534
0,0.07220766
0,0.24570215
1,0.73093146
1,0.61727864
1,0.43394965
1,0.9277598
0,0.10360608
0,0.48911795
1,0.7359511
0,0.77094877
1,0.055520188
0,0.84415853
0,0.06254405
0,0.8751216
0,0.9498042
1,0.03394967
0,0.17191398
0,0.06056932
0,0.15021311
1,0.10432239
1,0.7952517
0,0.5974489
0,0.084114715
1,0.699351
1,0.9419412
0,0.05969615
0,0.5859359
0,0.08771768
1,0.95550245
1,0.06994125
0,0.14529707
0,0.1722881
1,0.9588115
1,0.56838584
0,0.54385006
0,0.0847394
1,0.07543633
1,0.74910825
1,0.26123855
1,0.80330914
1,0.7603228
0,0.09874118
0,0.034539774
0,0.21714525
1,0.7355843
0,0.9107618
0,0.08819549
0,0.04854692
0,0.072446816
0,0.018316507
0,0.066696085
1,0.7727742
0,0.059126608
1,0.46295652
1,0.9446465
0,0.11660508
1,0.2571373
0,0.7899371
0,0.1044115
0,0.9858977
1,0.8342966
1,0.78273517
0,0.08342845
0,0.24325913
1,0.14842558
1,0.5937053
0,0.7349532
1,0.9805307
0,0.10789519
0,0.2920689
1,0.73018354
1,0.517446
0,0.23252036
0,0.12587461
0,0.047804005
1,0.49605915
1,0.07198391
1,0.1778386
0,0.8168041
0,0.64071363
0,0.046481185
0,0.20609544
1,0.8813871
0,0.7216408
1,0.55205566
0,0.057418626
0,0.88522816
1,0.03990449
0,0.11169785
1,0.92915356
0,0.07170963
1,0.09041522
1,0.6469145
1,0.09981557
1,0.9432256
0,0.65927273
1,0.88878566
0,0.6509293
0,0.21172126
0,0.15014976
1,0.9651375
0,0.19484113
1,0.77655745
1,0.89381206
1,0.26910782
0,0.5128615
1,0.8452831
1,0.86722225
0,0.8268846
1,0.46146446
0,0.16006535
1,0.9135028
0,0.94981474
0,0.8183299
1,0.37066454
0,0.096036874
0,0.5122841
1,0.15594712
1,0.85911286
1,0.07475025
0,0.067481674
0,0.7591564
0,0.14875886
0,0.15642133
1,0.24504454
0,0.97656465
0,0.052301835
0,0.10956138
0,0.25082067
1,0.9699326
1,0.06981837
1,0.89796
0,0.07851892
0,0.1791378
0,0.096098945
1,0.23422958
1,0.7875025
1,0.6808332
0,0.069650054
0,0.126561
1,0.6985199
0,0.029932795
1,0.7566367
1,0.08473234
0,0.11690415
1,0.07803235
1,0.70651394
0,0.2693629
0,0.7383221
1,0.4624956
0,0.9564332
1,0.3553599
0,0.047944434
0,0.066413864
1,0.75690645
0,0.20320915
0,0.28424925
0,0.08759771
1,0.13841555
1,0.063629344
1,0.8036819
0,0.9163138
0,0.04856803
0,0.06795541
0,0.06799411
1,0.41983378
0,0.080455415
0,0.13262095
1,0.03532482
0,0.061646868
1,0.24888954
0,0.81133926
1,0.80914325
1,0.10131208
1,0.70341086
0,0.18563592
1,0.8419452
0,0.39432085
1,0.62597483
0,0.428411
1,0.06636956
0,0.16086878
1,0.978621
0,0.097270034
0,0.03298128
1,0.08782211
1,0.8141539
0,0.7583051
0,0.42621213
0,0.0687923
0,0.030041134
0,0.9259405
0,0.54031515
0,0.083606295
1,0.10636001
1,0.119219705
1,0.24326578
1,0.16543974
1,0.94193465
0,0.07194978
0,0.42757958
1,0.54212177
0,0.090838134
0,0.10850985
0,0.036887836
0,0.085413165
1,0.53063923
1,0.078601
0,0.05471848
1,0.96658856
1,0.82934004
0,0.07336662
1,0.86672884
0,0.08188079
1,0.4853832
1,0.7369331
0,0.046507318
1,0.93633586
1,0.072214596
1,0.432588
0,0.50927407
0,0.4925024
0,0.038855206
1,0.8571789
0,0.0635443
0,0.34458107
1,0.91931015
0,0.0904931
0,0.3677444
0,0.39388627
1,0.048182495
0,0.12871557
0,0.103482544
1,0.07076238
0,0.37446645
1,0.99189234
0,0.6275842
0,0.21065164
1,0.9190673
0,0.68509215
0,0.2815198
1,0.24785912
0,0.4637475
0,0.07715511
0,0.16371723
1,0.31765527
0,0.23570682
0,0.5408386
0,0.1178283
0,0.31590182
0,0.49447748
1,0.9203579
0,0.11084836
0,0.30069953
1,0.2789174
0,0.032482035
0,0.44468138
0,0.26679578
1,0.8392633
0,0.12936445
0,0.6720198
1,0.0147266975
1,0.60200393
0,0.42991993
1,0.8824742
1,0.04638544
1,0.6306562
0,0.40861195
0,0.982022
1,0.6663887
0,0.47139764
0,0.88953996
0,0.31465977
1,0.11717782
0,0.1613577
1,0.6886503
0,0.09937479
1,0.68545175
0,0.09339685
1,0.11036445
1,0.30743322
0,0.076082416
1,0.29872394
1,0.07529573
1,0.85273355
1,0.90365374
0,0.031996217
1,0.16538326
0,0.15761091
0,0.2174856
1,0.12586775
0,0.068057805
1,0.4850457
1,0.8666922
1,0.37121704
1,0.8666776
1,0.7888483
1,0.99122846
1,0.5482446
1,0.39993426
1,0.5349688
0,0.52266526
1,0.07122206
0,0.04392424
0,0.1324344
1,0.7649695
0,0.058894373
0,0.8394306
0,0.102529004
0,0.8779936
0,0.08048445
1,0.77656674
0,0.08678961
0,0.058178056
1,0.9306604
0,0.6918162
0,0.6050032
0,0.09317059
0,0.18088275
1,0.9785388
1,0.97463906
0,0.96076536
1,0.46316734
1,0.7228686
0,0.4815169
0,0.66206634
1,0.08057541
1,0.93059915
0,0.3463438
0,0.5824192
0,0.08001849
0,0.31823424
1,0.43891022
1,0.32972652
0,0.2516483
1,0.94284743
0,0.24492799
1,0.28724092
0,0.23315327
1,0.78005564
1,0.9897066
1,0.5115124
1,0.9356838
1,0.18755525
0,0.33532113
0,0.8676454
1,0.081735946
0,0.5676175
0,0.10054863
1,0.11234211
1,0.89490795
1,0.9492312
0,0.30464774
1,0.49533543
1,0.97060305
1,0.88071877
1,0.35279897
1,0.14512709
1,0.6611557
0,0.17643812
1,0.6998414
0,0.10311678
1,0.9705773
1,0.89040905
0,0.09909918
1,0.82127887
1,0.97137904
0,0.08098244
1,0.38396496
0,0.23318383
1,0.70016277
0,0.10975454
1,0.07041373
0,0.97734094
1,0.376162
1,0.95009655
1,0.9647339
1,0.9454825
1,0.114680074
0,0.89230335
1,0.1271591
0,0.43062007
0,0.13862373
0,0.21159351
0,0.30170187
0,0.5929388
1,0.0810515
1,0.7671898
0,0.97929215
1,0.95469755
0,0.12311622
1,0.29002452
1,0.090287566
1,0.31000015
0,0.23174462
1,0.24982095
0,0.1281598
1,0.677716
1,0.063640855
0,0.7633171
1,0.21730804
1,0.10932385
0,0.3148547
0,0.08526838
0,0.110820964
0,0.10181044
0,0.14272305
1,0.91319776
0,0.098579675
1,0.6909749
0,0.13545905
0,0.060459226
0,0.07697649
0,0.06869217
0,0.04517968
1,0.596797
0,0.10189358
1,0.77778953
0,0.70798105
0,0.112161316
0,0.7702325
1,0.2740462
1,0.37331018
1,0.13046622
1,0.35470432
1,0.88119155
1,0.48769417
1,0.8372328
0,0.83983046
0,0.40892273
0,0.021682475
0,0.3028014
1,0.13588575
0,0.4624615
1,0.15051034
0,0.54547054
1,0.7784205
0,0.024229439
1,0.041136857
1,0.80548793
1,0.13095827
0,0.9741746
0,0.20352565
0,0.080279425
0,0.27823126
1,0.09443819
0,0.042339496
0,0.63985425
0,0.11009316
1,0.6730294
1,0.96964663
1,0.83705854
0,0.3237067
1,0.083231725
0,0.094108835
0,0.048484497
1,0.52538097
1,0.15554388
1,0.4503839
1,0.5072952
1,0.5210997
0,0.31282306
1,0.07600258
0,0.34164846
1,0.108038925
1,0.54455894
1,0.37741214
0,0.30173418
0,0.16805787
0,0.40338346
0,0.07384135
0,0.05803432
1,0.7502178
1,0.34212613
1,0.09652246
0,0.11327227
0,0.9280285
0,0.12992348
1,0.027752347
0,0.18562554
0,0.21627025
0,0.06056514
0,0.95561236
0,0.05866528
0,0.19372031
1,0.0677207
1,0.8361238
0,0.11808623
0,0.03180036
0,0.061094962
0,0.19836183
1,0.07239825
0,0.07056394
1,0.26776963
1,0.21175136
1,0.10678921
1,0.3512558
0,0.11354302
1,0.54798543
0,0.06346195
1,0.80403644
0,0.1492158
1,0.9617128
1,0.39296463
1,0.09371939
1,0.7225113
0,0.48863462
0,0.637224
1,0.21951677
1,0.050836835
0,0.9747631
1,0.73478734
0,0.91190845
1,0.92017436
0,0.4811744
1,0.6848509
1,0.5099626
1,0.08108383
1,0.33374274
0,0.76930475
1,0.886756
0,0.07499639
0,0.042754795
1,0.9032648
1,0.3345167
1,0.053658985
0,0.19540624
1,0.90652955
0,0.286167
0,0.10162023
1,0.61308277
0,0.9318801
1,0.31073412
0,0.45219496
0,0.93488127
0,0.79074657
0,0.13382468
1,0.9786279
0,0.06416973
0,0.03961873
0,0.09908194
1,0.31596544
0,0.5039898
1,0.65279543
0,0.1945262
0,0.8563374
1,0.05346377
0,0.08517559
0,0.25528556
0,0.84006345
0,0.05477847
0,0.9065476
0,0.9769496
0,0.105521806
1,0.3138158
1,0.058261305
0,0.84935147
0,0.1365608
0,0.02732467
1,0.37897873
0,0.08055353
0,0.50234175
1,0.052270506
1,0.80418503
1,0.090026215
0,0.5566745
1,0.92933005
0,0.77285963
1,0.94114596
0,0.8730866
0,0.076044925
0,0.78422207
0,0.28601745
0,0.19149795
0,0.27065107
0,0.66803396
0,0.97306496
1,0.9633982
1,0.33504412
1,0.871677
1,0.58626467
0,0.071134396
0,0.5984388
0,0.90012574
0,0.79296684
0,0.21899414
0,0.31669593
0,0.18695386
1,0.9754191
1,0.9793333
1,0.16932651
0,0.0762203
0,0.062968865
1,0.5784814
0,0.33228916
1,0.06841543
0,0.08390421
1,0.3987632
1,0.5935603
0,0.103228845
0,0.930826
1,0.4076017
1,0.84384423
1,0.13633758
0,0.069978826
0,0.6220567
1,0.8611885
1,0.21163934
0,0.056252748
1,0.70105463
1,0.97753423
1,0.6931311
0,0.112682365
1,0.8440643
0,0.1433406
1,0.8432212
1,0.11183537
1,0.27232996
1,0.66956156
0,0.0748008
0,0.21067601
1,0.027558038
0,0.10371733
